date,symbol,marketcapname,sector
17-03-2023,ERIS,Midcap,Pharmaceuticals
17-03-2023,COCHINSHIP,Midcap,Industrials
17-03-2023,NATCOPHARM,Midcap,Pharmaceuticals
17-03-2023,ABCAPITAL,Largecap,Finance
17-03-2023,GICRE,Largecap,Services
17-03-2023,JUBLPHARMA,Midcap,Pharmaceuticals
17-03-2023,ASTERDM,Midcap,Pharmaceuticals
17-03-2023,RELAXO,Largecap,FMCG
17-03-2023,RITES,Midcap,Realty
17-03-2023,KRBL,Midcap,FMCG
17-03-2023,BCG,Smallcap,I.T
17-03-2023,RAJESHEXPO,Midcap,Miscellaneous
17-03-2023,KPITTECH,Largecap,I.T
17-03-2023,CSBBANK,Midcap,Bank
17-03-2023,ROSSARI,Smallcap,Industrials
17-03-2023,BANKINDIA,Largecap,Bank
17-03-2023,JKPAPER,Midcap,Industrials
17-03-2023,ANGELONE,Midcap,Services
17-03-2023,ICICIBANK,Largecap,Bank
17-03-2023,APARINDS,Largecap,FMCG
17-03-2023,HCLTECH,Largecap,I.T
17-03-2023,JINDALSTEL,Largecap,Metals
17-03-2023,TRIVENI,Midcap,FMCG
17-03-2023,GODREJCP,Largecap,FMCG
17-03-2023,OLECTRA,Midcap,Auto
17-03-2023,CERA,Midcap,Industrials
17-03-2023,BHARTIARTL,Largecap,Telecom
17-03-2023,JSL,Largecap,Metals
17-03-2023,SUPRAJIT,Midcap,Auto
17-03-2023,JBMA,Midcap,Auto
17-03-2023,IIFL,Largecap,Finance
17-03-2023,JKCEMENT,Largecap,Industrials
17-03-2023,YESBANK,Largecap,Bank
17-03-2023,AIAENG,Largecap,Industrials
17-03-2023,SOLARINDS,Largecap,Industrials
17-03-2023,GPIL,Midcap,Metals
17-03-2023,GMRINFRA,Largecap,Realty
17-03-2023,SOBHA,Midcap,Realty
17-03-2023,INDIANB,Largecap,Bank
17-03-2023,DELTACORP,Smallcap,Miscellaneous
17-03-2023,DLF,Largecap,Realty
17-03-2023,JYOTHYLAB,Midcap,FMCG
17-03-2023,BRIGADE,Midcap,Realty
17-03-2023,RECLTD,Largecap,Finance
17-03-2023,NHPC,Largecap,Miscellaneous
17-03-2023,OIL,Largecap,Oils
17-03-2023,PERSISTENT,Largecap,I.T
17-03-2023,GPPL,Midcap,Industrials
17-03-2023,PRESTIGE,Largecap,Realty
17-03-2023,APLAPOLLO,Largecap,Metals
17-03-2023,RHIM,Midcap,Industrials
17-03-2023,EQUITASBNK,Midcap,Bank
17-03-2023,JUBLINGREA,Midcap,Industrials
17-03-2023,ANURAS,Midcap,Industrials
17-03-2023,LXCHEM,Midcap,Industrials
17-03-2023,KALYANKJIL,Largecap,Miscellaneous
17-03-2023,LODHA,Largecap,Realty
17-03-2023,SHYAMMETL,Midcap,Metals
17-03-2023,ZOMATO,Largecap,I.T
17-03-2023,GLS,Midcap,Pharmaceuticals
17-03-2023,VIJAYA,Midcap,Pharmaceuticals
17-03-2023,NYKAA,Largecap,I.T
17-03-2023,SAPPHIRE,Midcap,Quick Service Restaurant
17-03-2023,STARHEALTH,Largecap,Services
17-03-2023,MEDPLUS,Midcap,FMCG
17-03-2023,INTELLECT,Midcap,I.T
17-03-2023,ADANIENSOL,Largecap,Miscellaneous
17-03-2023,PNBHOUSING,Midcap,Finance
17-03-2023,VBL,Largecap,FMCG
20-03-2023,AEGISCHEM,Midcap,Services
20-03-2023,AMARAJABAT,Midcap,Auto
20-03-2023,BLUESTARCO,Midcap,FMCG
20-03-2023,CRISIL,Largecap,Miscellaneous
20-03-2023,CGPOWER,Largecap,FMCG
20-03-2023,HINDPETRO,Largecap,Industrials
20-03-2023,PGHL,Midcap,Pharmaceuticals
20-03-2023,HFCL,Midcap,Realty
20-03-2023,TRENT,Largecap,FMCG
20-03-2023,NCC,Midcap,Realty
20-03-2023,GRASIM,Largecap,Textiles
20-03-2023,PIDILITIND,Largecap,Industrials
20-03-2023,BIRLACORPN,Midcap,Industrials
20-03-2023,PRSMJOHNSN,Midcap,Industrials
20-03-2023,RALLIS,Smallcap,Industrials
20-03-2023,PATANJALI,Largecap,FMCG
20-03-2023,FEDERALBNK,Largecap,Bank
20-03-2023,ABBOTINDIA,Largecap,Pharmaceuticals
20-03-2023,ESCORTS,Largecap,Auto
20-03-2023,BPCL,Largecap,Industrials
20-03-2023,HINDUNILVR,Largecap,FMCG
20-03-2023,APOLLOTYRE,Largecap,Auto
20-03-2023,CEATLTD,Midcap,Auto
20-03-2023,TATAINVEST,Midcap,Finance
20-03-2023,PHOENIXLTD,Largecap,Realty
20-03-2023,ZENSARTECH,Midcap,I.T
20-03-2023,CHOLAHLDNG,Largecap,Finance
20-03-2023,GMMPFAUDLR,Midcap,FMCG
20-03-2023,WESTLIFE,Midcap,Quick Service Restaurant
20-03-2023,ZEEL,Largecap,Media
20-03-2023,GRINDWELL,Largecap,FMCG
20-03-2023,JBCHEPHARM,Midcap,Pharmaceuticals
20-03-2023,GILLETTE,Largecap,FMCG
20-03-2023,APOLLOHOSP,Largecap,Pharmaceuticals
20-03-2023,SUPREMEIND,Largecap,FMCG
20-03-2023,CANFINHOME,Midcap,Finance
20-03-2023,MSUMI,Largecap,Auto
20-03-2023,AVANTIFEED,Midcap,Miscellaneous
20-03-2023,DELHIVERY,Largecap,Services
20-03-2023,MMTC,Midcap,Services
20-03-2023,ASAHIINDIA,Midcap,Industrials
20-03-2023,SYRMA,Midcap,FMCG
20-03-2023,KEI,Largecap,Industrials
20-03-2023,KAYNES,Midcap,FMCG
20-03-2023,RATNAMANI,Midcap,Metals
20-03-2023,SAFARI,Midcap,FMCG
20-03-2023,3MINDIA,Largecap,Miscellaneous
20-03-2023,GAEL,Midcap,FMCG
20-03-2023,AARTIDRUGS,Smallcap,Pharmaceuticals
20-03-2023,DMART,Largecap,FMCG
20-03-2023,CDSL,Midcap,Miscellaneous
20-03-2023,ERIS,Midcap,Pharmaceuticals
20-03-2023,COCHINSHIP,Midcap,Industrials
20-03-2023,DIXON,Largecap,FMCG
20-03-2023,BLUEDART,Midcap,Services
20-03-2023,IEX,Midcap,Miscellaneous
20-03-2023,TIINDIA,Largecap,Auto
20-03-2023,GALAXYSURF,Midcap,FMCG
20-03-2023,ASTERDM,Midcap,Pharmaceuticals
20-03-2023,RELAXO,Largecap,FMCG
20-03-2023,ADANIGREEN,Largecap,Miscellaneous
20-03-2023,HDFCAMC,Largecap,Finance
20-03-2023,CREDITACC,Largecap,Finance
20-03-2023,KRBL,Midcap,FMCG
20-03-2023,AAVAS,Midcap,Finance
20-03-2023,IOC,Largecap,Industrials
20-03-2023,BCG,Smallcap,I.T
20-03-2023,RAJESHEXPO,Midcap,Miscellaneous
20-03-2023,KPITTECH,Largecap,I.T
20-03-2023,AFFLE,Midcap,I.T
20-03-2023,CSBBANK,Midcap,Bank
20-03-2023,PRINCEPIPE,Midcap,FMCG
20-03-2023,BORORENEW,Midcap,Industrials
20-03-2023,POWERINDIA,Midcap,FMCG
20-03-2023,MAXHEALTH,Largecap,Pharmaceuticals
20-03-2023,ROUTE,Midcap,I.T
20-03-2023,VAIBHAVGBL,Midcap,Miscellaneous
20-03-2023,ANGELONE,Midcap,Services
20-03-2023,SONATSOFTW,Midcap,I.T
20-03-2023,GLENMARK,Largecap,Pharmaceuticals
20-03-2023,TVSMOTOR,Largecap,Auto
20-03-2023,IOB,Largecap,Bank
20-03-2023,BSOFT,Midcap,I.T
20-03-2023,JSL,Largecap,Metals
20-03-2023,MAHABANK,Largecap,Bank
20-03-2023,ULTRACEMCO,Largecap,Industrials
20-03-2023,CENTURYPLY,Midcap,Miscellaneous
20-03-2023,YESBANK,Largecap,Bank
20-03-2023,PVRINOX,Midcap,Media
20-03-2023,GSPL,Midcap,Industrials
20-03-2023,KEC,Midcap,FMCG
20-03-2023,SUNTV,Largecap,Media
20-03-2023,ALLCARGO,Midcap,Services
20-03-2023,NAUKRI,Largecap,I.T
20-03-2023,NETWORK18,Midcap,Media
20-03-2023,TV18BRDCST,Midcap,Media
20-03-2023,DLF,Largecap,Realty
20-03-2023,IRB,Midcap,Realty
20-03-2023,JUBLFOOD,Largecap,Quick Service Restaurant
20-03-2023,INDUSTOWER,Largecap,Telecom
20-03-2023,MTARTECH,Midcap,Industrials
20-03-2023,CRAFTSMAN,Midcap,Auto
20-03-2023,JUSTDIAL,Midcap,I.T
20-03-2023,ABFRL,Largecap,FMCG
20-03-2023,LODHA,Largecap,Realty
20-03-2023,SHYAMMETL,Midcap,Metals
20-03-2023,KIMS,Midcap,Pharmaceuticals
20-03-2023,ZOMATO,Largecap,I.T
20-03-2023,NUVOCO,Midcap,Industrials
20-03-2023,APTUS,Midcap,Finance
20-03-2023,LATENTVIEW,Midcap,I.T
20-03-2023,GOCOLORS,Midcap,Textiles
20-03-2023,MEDPLUS,Midcap,FMCG
20-03-2023,DATAPATTNS,Midcap,FMCG
20-03-2023,ADANIENSOL,Largecap,Miscellaneous
20-03-2023,LUXIND,Smallcap,Textiles
20-03-2023,LTIM,Largecap,I.T
20-03-2023,RBLBANK,Midcap,Bank
20-03-2023,ICICIPRULI,Largecap,Services
20-03-2023,PNBHOUSING,Midcap,Finance
21-03-2023,ABB,Largecap,FMCG
21-03-2023,AEGISCHEM,Midcap,Services
21-03-2023,LAURUSLABS,Largecap,Pharmaceuticals
21-03-2023,BAJFINANCE,Largecap,Finance
21-03-2023,CGPOWER,Largecap,FMCG
21-03-2023,IDBI,Largecap,Bank
21-03-2023,KIRLFER,Midcap,Metals
21-03-2023,LAXMIMACH,Midcap,Industrials
21-03-2023,MFSL,Largecap,Finance
21-03-2023,PEL,Largecap,Finance
21-03-2023,RELIANCE,Largecap,Industrials
21-03-2023,BIRLACORPN,Midcap,Industrials
21-03-2023,PATANJALI,Largecap,FMCG
21-03-2023,JKLAKSHMI,Midcap,Industrials
21-03-2023,PGHH,Largecap,FMCG
21-03-2023,TATACOMM,Largecap,Telecom
21-03-2023,BAJAJHLDNG,Largecap,Finance
21-03-2023,GESHIP,Midcap,Services
21-03-2023,GNFC,Midcap,Industrials
21-03-2023,APOLLOTYRE,Largecap,Auto
21-03-2023,FINPIPE,Midcap,FMCG
21-03-2023,SWANENERGY,Midcap,Miscellaneous
21-03-2023,SRF,Largecap,Industrials
21-03-2023,ZEEL,Largecap,Media
21-03-2023,COROMANDEL,Largecap,Industrials
21-03-2023,SHRIRAMFIN,Largecap,Finance
21-03-2023,AWL,Largecap,FMCG
21-03-2023,MSUMI,Largecap,Auto
21-03-2023,WELSPUNIND,Midcap,Textiles
21-03-2023,SYRMA,Midcap,FMCG
21-03-2023,HAVELLS,Largecap,FMCG
21-03-2023,TTKPRESTIG,Midcap,FMCG
21-03-2023,FIVESTAR,Largecap,Finance
21-03-2023,KFINTECH,Midcap,Miscellaneous
21-03-2023,JAMNAAUTO,Smallcap,Auto
21-03-2023,RATNAMANI,Midcap,Metals
21-03-2023,ALOKINDS,Midcap,Textiles
21-03-2023,KPIL,Midcap,FMCG
21-03-2023,SAFARI,Midcap,FMCG
21-03-2023,GAEL,Midcap,FMCG
21-03-2023,AARTIDRUGS,Smallcap,Pharmaceuticals
21-03-2023,NATCOPHARM,Midcap,Pharmaceuticals
21-03-2023,SBILIFE,Largecap,Services
21-03-2023,GICRE,Largecap,Services
21-03-2023,HDFCLIFE,Largecap,Services
21-03-2023,NIACL,Largecap,Services
21-03-2023,BANDHANBNK,Largecap,Bank
21-03-2023,HAL,Largecap,FMCG
21-03-2023,ORIENTELEC,Smallcap,FMCG
21-03-2023,RELAXO,Largecap,FMCG
21-03-2023,ADANIGREEN,Largecap,Miscellaneous
21-03-2023,HDFCAMC,Largecap,Finance
21-03-2023,CREDITACC,Largecap,Finance
21-03-2023,IRCON,Midcap,Realty
21-03-2023,AAVAS,Midcap,Finance
21-03-2023,ATGL,Largecap,Industrials
21-03-2023,BCG,Smallcap,I.T
21-03-2023,MANAPPURAM,Midcap,Finance
21-03-2023,INDIAMART,Midcap,I.T
21-03-2023,SWSOLAR,Midcap,Industrials
21-03-2023,FLUOROCHEM,Largecap,Industrials
21-03-2023,CSBBANK,Midcap,Bank
21-03-2023,UJJIVANSFB,Midcap,Bank
21-03-2023,ROSSARI,Smallcap,Industrials
21-03-2023,BANKBARODA,Largecap,Bank
21-03-2023,ROUTE,Midcap,I.T
21-03-2023,SAREGAMA,Midcap,Media
21-03-2023,UTIAMC,Midcap,Finance
21-03-2023,MAZDOCK,Largecap,Industrials
21-03-2023,INDUSINDBK,Largecap,Bank
21-03-2023,AXISBANK,Largecap,Bank
21-03-2023,MAHLIFE,Midcap,Realty
21-03-2023,UNIONBANK,Largecap,Bank
21-03-2023,GRANULES,Midcap,Pharmaceuticals
21-03-2023,CANBK,Largecap,Bank
21-03-2023,RADICO,Midcap,FMCG
21-03-2023,UCOBANK,Largecap,Bank
21-03-2023,BIOCON,Largecap,Pharmaceuticals
21-03-2023,JBMA,Midcap,Auto
21-03-2023,SHOPERSTOP,Midcap,FMCG
21-03-2023,IDFC,Midcap,Finance
21-03-2023,AIAENG,Largecap,Industrials
21-03-2023,M&MFIN,Largecap,Finance
21-03-2023,NETWORK18,Midcap,Media
21-03-2023,PFC,Largecap,Finance
21-03-2023,JYOTHYLAB,Midcap,FMCG
21-03-2023,ECLERX,Midcap,I.T
21-03-2023,RECLTD,Largecap,Finance
21-03-2023,BAJAJ-AUTO,Largecap,Auto
21-03-2023,ADANIPOWER,Largecap,Miscellaneous
21-03-2023,OIL,Largecap,Oils
21-03-2023,JUBLFOOD,Largecap,Quick Service Restaurant
21-03-2023,MUTHOOTFIN,Largecap,Finance
21-03-2023,APLLTD,Midcap,Pharmaceuticals
21-03-2023,RHIM,Midcap,Industrials
21-03-2023,GLAND,Largecap,Pharmaceuticals
21-03-2023,HOMEFIRST,Midcap,Finance
21-03-2023,ANURAS,Midcap,Industrials
21-03-2023,LXCHEM,Midcap,Industrials
21-03-2023,NAZARA,Midcap,I.T
21-03-2023,DEVYANI,Largecap,Quick Service Restaurant
21-03-2023,EPIGRAL,Smallcap,Industrials
21-03-2023,NUVOCO,Midcap,Industrials
21-03-2023,APTUS,Midcap,Finance
21-03-2023,SHARDACROP,Smallcap,Industrials
21-03-2023,PAYTM,Largecap,I.T
21-03-2023,SAPPHIRE,Midcap,Quick Service Restaurant
21-03-2023,LATENTVIEW,Midcap,I.T
21-03-2023,ADANIENSOL,Largecap,Miscellaneous
21-03-2023,IDFCFIRSTB,Largecap,Bank
21-03-2023,CROMPTON,Midcap,FMCG
21-03-2023,RBLBANK,Midcap,Bank
21-03-2023,ICICIPRULI,Largecap,Services
21-03-2023,VBL,Largecap,FMCG
22-03-2023,FACT,Largecap,Industrials
22-03-2023,SUNDARMFIN,Largecap,Finance
22-03-2023,IDBI,Largecap,Bank
22-03-2023,PGHL,Midcap,Pharmaceuticals
22-03-2023,EPL,Midcap,Services
22-03-2023,FINCABLES,Midcap,Industrials
22-03-2023,JINDALSAW,Midcap,Metals
22-03-2023,ASHOKLEY,Largecap,Auto
22-03-2023,FINPIPE,Midcap,FMCG
22-03-2023,WESTLIFE,Midcap,Quick Service Restaurant
22-03-2023,GILLETTE,Largecap,FMCG
22-03-2023,CANFINHOME,Midcap,Finance
22-03-2023,ASAHIINDIA,Midcap,Industrials
22-03-2023,FIVESTAR,Largecap,Finance
22-03-2023,TRIDENT,Midcap,Textiles
22-03-2023,ALOKINDS,Midcap,Textiles
22-03-2023,JMFINANCIL,Midcap,Finance
22-03-2023,LINDEINDIA,Largecap,Industrials
22-03-2023,AUROPHARMA,Largecap,Pharmaceuticals
22-03-2023,ABCAPITAL,Largecap,Finance
22-03-2023,GICRE,Largecap,Services
22-03-2023,HDFCLIFE,Largecap,Services
22-03-2023,JUBLPHARMA,Midcap,Pharmaceuticals
22-03-2023,ASTERDM,Midcap,Pharmaceuticals
22-03-2023,BANDHANBNK,Largecap,Bank
22-03-2023,RELAXO,Largecap,FMCG
22-03-2023,FINEORG,Midcap,Industrials
22-03-2023,ATGL,Largecap,Industrials
22-03-2023,EMAMILTD,Largecap,FMCG
22-03-2023,BCG,Smallcap,I.T
22-03-2023,MANAPPURAM,Midcap,Finance
22-03-2023,RVNL,Largecap,Realty
22-03-2023,FDC,Midcap,Pharmaceuticals
22-03-2023,AFFLE,Midcap,I.T
22-03-2023,360ONE,Midcap,Finance
22-03-2023,POLYMED,Midcap,Pharmaceuticals
22-03-2023,BANKBARODA,Largecap,Bank
22-03-2023,WELCORP,Midcap,Metals
22-03-2023,BANKINDIA,Largecap,Bank
22-03-2023,GAIL,Largecap,Industrials
22-03-2023,ANGELONE,Midcap,Services
22-03-2023,APARINDS,Largecap,FMCG
22-03-2023,OLECTRA,Midcap,Auto
22-03-2023,CENTURYPLY,Midcap,Miscellaneous
22-03-2023,JBMA,Midcap,Auto
22-03-2023,IIFL,Largecap,Finance
22-03-2023,SHOPERSTOP,Midcap,FMCG
22-03-2023,IDFC,Midcap,Finance
22-03-2023,AIAENG,Largecap,Industrials
22-03-2023,KEC,Midcap,FMCG
22-03-2023,SOBHA,Midcap,Realty
22-03-2023,REDINGTON,Midcap,Services
22-03-2023,IDEA,Largecap,Telecom
22-03-2023,CENTRALBK,Largecap,Bank
22-03-2023,ZFCVINDIA,Largecap,Auto
22-03-2023,MHRIL,Midcap,Services
22-03-2023,JUBLFOOD,Largecap,Quick Service Restaurant
22-03-2023,RHIM,Midcap,Industrials
22-03-2023,HOMEFIRST,Midcap,Finance
22-03-2023,ANURAS,Midcap,Industrials
22-03-2023,KIMS,Midcap,Pharmaceuticals
22-03-2023,CHEMPLASTS,Midcap,Industrials
22-03-2023,PAYTM,Largecap,I.T
22-03-2023,METROBRAND,Largecap,FMCG
22-03-2023,MINDACORP,Midcap,Auto
22-03-2023,ADANIENSOL,Largecap,Miscellaneous
22-03-2023,ALKEM,Largecap,Pharmaceuticals
22-03-2023,LALPATHLAB,Largecap,Pharmaceuticals
22-03-2023,ICICIPRULI,Largecap,Services
22-03-2023,VBL,Largecap,FMCG
23-03-2023,AEGISCHEM,Midcap,Services
23-03-2023,BALRAMCHIN,Midcap,FMCG
23-03-2023,BEML,Midcap,FMCG
23-03-2023,FINCABLES,Midcap,Industrials
23-03-2023,INGERRAND,Midcap,FMCG
23-03-2023,TRENT,Largecap,FMCG
23-03-2023,NCC,Midcap,Realty
23-03-2023,BIRLACORPN,Midcap,Industrials
23-03-2023,PRSMJOHNSN,Midcap,Industrials
23-03-2023,PATANJALI,Largecap,FMCG
23-03-2023,JKLAKSHMI,Midcap,Industrials
23-03-2023,HINDALCO,Largecap,Metals
23-03-2023,SKFINDIA,Largecap,Industrials
23-03-2023,TATACOMM,Largecap,Telecom
23-03-2023,PHOENIXLTD,Largecap,Realty
23-03-2023,SWANENERGY,Midcap,Miscellaneous
23-03-2023,WESTLIFE,Midcap,Quick Service Restaurant
23-03-2023,COROMANDEL,Largecap,Industrials
23-03-2023,SHRIRAMFIN,Largecap,Finance
23-03-2023,MSUMI,Largecap,Auto
23-03-2023,CAMPUS,Midcap,FMCG
23-03-2023,PPLPHARMA,Midcap,Pharmaceuticals
23-03-2023,BIKAJI,Midcap,FMCG
23-03-2023,ACI,Midcap,Industrials
23-03-2023,KFINTECH,Midcap,Miscellaneous
23-03-2023,RATNAMANI,Midcap,Metals
23-03-2023,SAFARI,Midcap,FMCG
23-03-2023,JMFINANCIL,Midcap,Finance
23-03-2023,AUROPHARMA,Largecap,Pharmaceuticals
23-03-2023,TIINDIA,Largecap,Auto
23-03-2023,BANDHANBNK,Largecap,Bank
23-03-2023,FINEORG,Midcap,Industrials
23-03-2023,RITES,Midcap,Realty
23-03-2023,ATGL,Largecap,Industrials
23-03-2023,BALAMINES,Midcap,Industrials
23-03-2023,MANAPPURAM,Midcap,Finance
23-03-2023,RAJESHEXPO,Midcap,Miscellaneous
23-03-2023,360ONE,Midcap,Finance
23-03-2023,CSBBANK,Midcap,Bank
23-03-2023,UJJIVANSFB,Midcap,Bank
23-03-2023,POWERINDIA,Midcap,FMCG
23-03-2023,GAIL,Largecap,Industrials
23-03-2023,ANGELONE,Midcap,Services
23-03-2023,UTIAMC,Midcap,Finance
23-03-2023,SONATSOFTW,Midcap,I.T
23-03-2023,MAHLIFE,Midcap,Realty
23-03-2023,CERA,Midcap,Industrials
23-03-2023,BIOCON,Largecap,Pharmaceuticals
23-03-2023,MAHABANK,Largecap,Bank
23-03-2023,COFORGE,Largecap,I.T
23-03-2023,SHOPERSTOP,Midcap,FMCG
23-03-2023,YESBANK,Largecap,Bank
23-03-2023,AIAENG,Largecap,Industrials
23-03-2023,GSPL,Midcap,Industrials
23-03-2023,KEC,Midcap,FMCG
23-03-2023,SUNTV,Largecap,Media
23-03-2023,CIEINDIA,Midcap,Industrials
23-03-2023,REDINGTON,Midcap,Services
23-03-2023,INDIANB,Largecap,Bank
23-03-2023,SPARC,Midcap,Miscellaneous
23-03-2023,OIL,Largecap,Oils
23-03-2023,PRESTIGE,Largecap,Realty
23-03-2023,TRITURBINE,Midcap,FMCG
23-03-2023,APLAPOLLO,Largecap,Metals
23-03-2023,GLAND,Largecap,Pharmaceuticals
23-03-2023,ANURAS,Midcap,Industrials
23-03-2023,CRAFTSMAN,Midcap,Auto
23-03-2023,IBULHSGFIN,Midcap,Finance
23-03-2023,GRINFRA,Midcap,Realty
23-03-2023,CHEMPLASTS,Midcap,Industrials
23-03-2023,SHARDACROP,Smallcap,Industrials
23-03-2023,DATAPATTNS,Midcap,FMCG
23-03-2023,MINDACORP,Midcap,Auto
23-03-2023,ADANIENSOL,Largecap,Miscellaneous
24-03-2023,AEGISCHEM,Midcap,Services
24-03-2023,BEML,Midcap,FMCG
24-03-2023,RAMCOCEM,Largecap,Industrials
24-03-2023,PATANJALI,Largecap,FMCG
24-03-2023,JKLAKSHMI,Midcap,Industrials
24-03-2023,GESHIP,Midcap,Services
24-03-2023,ADANIENT,Largecap,Services
24-03-2023,ACI,Midcap,Industrials
24-03-2023,FIVESTAR,Largecap,Finance
24-03-2023,TIMKEN,Largecap,Industrials
24-03-2023,3MINDIA,Largecap,Miscellaneous
24-03-2023,ITI,Midcap,Telecom
24-03-2023,AARTIDRUGS,Smallcap,Pharmaceuticals
24-03-2023,AUBANK,Largecap,Bank
24-03-2023,ERIS,Midcap,Pharmaceuticals
24-03-2023,AUROPHARMA,Largecap,Pharmaceuticals
24-03-2023,SBILIFE,Largecap,Services
24-03-2023,TIINDIA,Largecap,Auto
24-03-2023,HDFCLIFE,Largecap,Services
24-03-2023,ADANIGREEN,Largecap,Miscellaneous
24-03-2023,ATGL,Largecap,Industrials
24-03-2023,EMAMILTD,Largecap,FMCG
24-03-2023,ZYDUSWELL,Midcap,FMCG
24-03-2023,360ONE,Midcap,Finance
24-03-2023,UJJIVANSFB,Midcap,Bank
24-03-2023,CYIENT,Midcap,I.T
24-03-2023,APARINDS,Largecap,FMCG
24-03-2023,AJANTPHARM,Largecap,Pharmaceuticals
24-03-2023,FORTIS,Largecap,Pharmaceuticals
24-03-2023,MCX,Midcap,Miscellaneous
24-03-2023,EQUITASBNK,Midcap,Bank
24-03-2023,GLAND,Largecap,Pharmaceuticals
24-03-2023,ANURAS,Midcap,Industrials
24-03-2023,CRAFTSMAN,Midcap,Auto
24-03-2023,NAZARA,Midcap,I.T
24-03-2023,NUVOCO,Midcap,Industrials
24-03-2023,NYKAA,Largecap,I.T
24-03-2023,GOCOLORS,Midcap,Textiles
24-03-2023,MINDACORP,Midcap,Auto
24-03-2023,ADANIENSOL,Largecap,Miscellaneous
24-03-2023,ICICIPRULI,Largecap,Services
27-03-2023,KARURVYSYA,Midcap,Bank
27-03-2023,CESC,Midcap,Miscellaneous
27-03-2023,CRISIL,Largecap,Miscellaneous
27-03-2023,EPL,Midcap,Services
27-03-2023,FINCABLES,Midcap,Industrials
27-03-2023,KANSAINER,Largecap,Industrials
27-03-2023,INGERRAND,Midcap,FMCG
27-03-2023,KIRLFER,Midcap,Metals
27-03-2023,LUPIN,Largecap,Pharmaceuticals
27-03-2023,NCC,Midcap,Realty
27-03-2023,GRASIM,Largecap,Textiles
27-03-2023,JINDALSAW,Midcap,Metals
27-03-2023,JKLAKSHMI,Midcap,Industrials
27-03-2023,SUNTECK,Midcap,Realty
27-03-2023,ADANIENT,Largecap,Services
27-03-2023,CARBORUNIV,Largecap,FMCG
27-03-2023,KEI,Largecap,Industrials
27-03-2023,ACI,Midcap,Industrials
27-03-2023,FIVESTAR,Largecap,Finance
27-03-2023,3MINDIA,Largecap,Miscellaneous
27-03-2023,ITI,Midcap,Telecom
27-03-2023,MASTEK,Midcap,I.T
27-03-2023,SUNPHARMA,Largecap,Pharmaceuticals
27-03-2023,AUROPHARMA,Largecap,Pharmaceuticals
27-03-2023,NATCOPHARM,Midcap,Pharmaceuticals
27-03-2023,ABCAPITAL,Largecap,Finance
27-03-2023,HAL,Largecap,FMCG
27-03-2023,HDFCAMC,Largecap,Finance
27-03-2023,EMAMILTD,Largecap,FMCG
27-03-2023,BCG,Smallcap,I.T
27-03-2023,RVNL,Largecap,Realty
27-03-2023,METROPOLIS,Midcap,Pharmaceuticals
27-03-2023,360ONE,Midcap,Finance
27-03-2023,POLYMED,Midcap,Pharmaceuticals
27-03-2023,UJJIVANSFB,Midcap,Bank
27-03-2023,ROSSARI,Smallcap,Industrials
27-03-2023,MAXHEALTH,Largecap,Pharmaceuticals
27-03-2023,BANKINDIA,Largecap,Bank
27-03-2023,GLENMARK,Largecap,Pharmaceuticals
27-03-2023,JSL,Largecap,Metals
27-03-2023,BIOCON,Largecap,Pharmaceuticals
27-03-2023,UNOMINDA,Largecap,Auto
27-03-2023,JBMA,Midcap,Auto
27-03-2023,SHOPERSTOP,Midcap,FMCG
27-03-2023,AIAENG,Largecap,Industrials
27-03-2023,GPIL,Midcap,Metals
27-03-2023,NAUKRI,Largecap,I.T
27-03-2023,NETWORK18,Midcap,Media
27-03-2023,FSL,Midcap,I.T
27-03-2023,INDIANB,Largecap,Bank
27-03-2023,BRIGADE,Midcap,Realty
27-03-2023,MHRIL,Midcap,Services
27-03-2023,JUBLFOOD,Largecap,Quick Service Restaurant
27-03-2023,GPPL,Midcap,Industrials
27-03-2023,DALBHARAT,Largecap,Industrials
27-03-2023,APLLTD,Midcap,Pharmaceuticals
27-03-2023,TRITURBINE,Midcap,FMCG
27-03-2023,GLAND,Largecap,Pharmaceuticals
27-03-2023,KALYANKJIL,Largecap,Miscellaneous
27-03-2023,NAZARA,Midcap,I.T
27-03-2023,SONACOMS,Largecap,Auto
27-03-2023,DEVYANI,Largecap,Quick Service Restaurant
27-03-2023,NUVOCO,Midcap,Industrials
27-03-2023,VIJAYA,Midcap,Pharmaceuticals
27-03-2023,MINDACORP,Midcap,Auto
27-03-2023,ALKEM,Largecap,Pharmaceuticals
27-03-2023,NH,Largecap,Pharmaceuticals
28-03-2023,FACT,Largecap,Industrials
28-03-2023,CGPOWER,Largecap,FMCG
28-03-2023,EPL,Midcap,Services
28-03-2023,GODFRYPHLP,Midcap,FMCG
28-03-2023,KANSAINER,Largecap,Industrials
28-03-2023,KIRLFER,Midcap,Metals
28-03-2023,NCC,Midcap,Realty
28-03-2023,JINDALSAW,Midcap,Metals
28-03-2023,JKLAKSHMI,Midcap,Industrials
28-03-2023,SKFINDIA,Largecap,Industrials
28-03-2023,CUMMINSIND,Largecap,FMCG
28-03-2023,ESCORTS,Largecap,Auto
28-03-2023,GESHIP,Midcap,Services
28-03-2023,DEEPAKFERT,Midcap,Industrials
28-03-2023,EIHOTEL,Midcap,Services
28-03-2023,INDHOTEL,Largecap,Services
28-03-2023,FINPIPE,Midcap,FMCG
28-03-2023,SWANENERGY,Midcap,Miscellaneous
